5	1.000	-55.092	0.000	0.000	
5	2.000	-55.085	0.000	0.000	
5	3.000	-55.078	0.000	0.000	
5	4.000	-55.071	0.000	0.000	
5	5.000	-55.064	0.000	0.000	
5	6.000	-55.057	0.000	0.000	
5	7.000	-55.050	0.000	0.000	
5	8.000	-55.044	0.000	0.000	
5	9.000	-55.038	0.000	0.000	
5	10.000	-55.031	0.000	0.000	
5	11.000	-55.026	0.000	0.000	
5	12.000	-55.020	0.000	0.000	
5	13.000	-55.014	0.000	0.000	
5	14.000	-55.009	0.000	0.000	
5	15.000	-55.004	0.000	0.000	
5	16.000	-54.999	0.000	0.000	
5	17.000	-54.994	0.000	0.000	
5	18.000	-54.990	0.000	0.000	
5	19.000	-54.986	0.000	0.000	
5	20.000	-54.981	0.000	0.000	
5	21.000	-54.978	0.000	0.000	
5	22.000	-54.974	0.000	0.000	
5	23.000	-54.970	0.000	0.000	
5	24.000	-54.967	0.000	0.000	
5	25.000	-54.964	0.000	0.000	
5	26.000	-54.961	0.000	0.000	
5	27.000	-54.958	0.000	0.000	
5	28.000	-54.956	0.000	0.000	
5	29.000	-54.954	0.000	0.000	
5	30.000	-54.951	0.000	0.000	
5	31.000	-54.949	0.000	0.000	
5	32.000	-54.947	0.000	0.000	
5	33.000	-54.946	0.000	0.000	
5	34.000	-54.944	0.000	0.000	
5	35.000	-54.943	0.000	0.000	
5	36.000	-54.942	0.000	0.000	
5	37.000	-54.940	0.000	0.000	
5	38.000	-54.939	0.000	0.000	
5	39.000	-54.938	0.000	0.000	
5	40.000	-54.938	0.000	0.000	
5	41.000	-54.937	0.000	0.000	
5	42.000	-54.937	0.000	0.000	
5	43.000	-54.936	0.000	0.000	
5	44.000	-54.936	0.000	0.000	
5	45.000	-54.936	0.000	0.000	
5	46.000	-54.935	0.000	0.000	
5	47.000	-54.935	0.000	0.000	
5	48.000	-54.935	0.000	0.000	
5	49.000	-54.935	0.000	0.000	
5	50.000	-54.936	0.000	0.000	
5	51.000	-54.936	0.000	0.000	
5	52.000	-54.936	0.000	0.000	
5	53.000	-54.936	0.000	0.000	
5	54.000	-54.937	0.000	0.000	
5	55.000	-54.937	0.000	0.000	
5	56.000	-54.938	0.000	0.000	
5	57.000	-54.938	0.000	0.000	
5	58.000	-54.939	0.000	0.000	
5	59.000	-54.939	0.000	0.000	
