3	1.000	-80.200	0.000	0.000	
3	2.000	-80.200	0.000	0.000	
3	3.000	-80.200	0.000	0.000	
3	4.000	-80.200	0.000	0.000	
3	5.000	-80.200	0.000	0.000	
3	6.000	-80.200	0.000	0.000	
3	7.000	-80.200	0.000	0.000	
3	8.000	-80.200	0.000	0.000	
3	9.000	-80.200	0.000	0.000	
3	10.000	-80.200	0.000	0.000	
3	11.000	-80.200	0.000	0.000	
3	12.000	-80.200	0.000	0.000	
3	13.000	-80.200	0.000	0.000	
3	14.000	-80.200	0.000	0.000	
3	15.000	-80.200	0.000	0.000	
3	16.000	-80.200	0.000	0.000	
3	17.000	-80.200	0.000	0.000	
3	18.000	-80.200	0.000	0.000	
3	19.000	-80.200	0.000	0.000	
3	20.000	-80.200	0.000	0.000	
3	21.000	-80.200	0.000	0.000	
3	22.000	-80.200	0.000	0.000	
3	23.000	-80.200	0.000	0.000	
3	24.000	-80.200	0.000	0.000	
3	25.000	-80.200	0.000	0.000	
3	26.000	-80.200	0.000	0.000	
3	27.000	-80.200	0.000	0.000	
3	28.000	-80.200	0.000	0.000	
3	29.000	-80.200	0.000	0.000	
3	30.000	-80.200	0.000	0.000	
3	31.000	-80.200	0.000	0.000	
3	32.000	-80.200	0.000	0.000	
3	33.000	-80.200	0.000	0.000	
3	34.000	-80.200	0.000	0.000	
3	35.000	-80.200	0.000	0.000	
3	36.000	-80.200	0.000	0.000	
3	37.000	-80.200	0.000	0.000	
3	38.000	-80.200	0.000	0.000	
3	39.000	-80.200	0.000	0.000	
3	40.000	-80.200	0.000	0.000	
3	41.000	-80.200	0.000	0.000	
3	42.000	-80.200	0.000	0.000	
3	43.000	-80.200	0.000	0.000	
3	44.000	-80.200	0.000	0.000	
3	45.000	-80.200	0.000	0.000	
3	46.000	-80.200	0.000	0.000	
3	47.000	-80.200	0.000	0.000	
3	48.000	-80.200	0.000	0.000	
3	49.000	-80.200	0.000	0.000	
3	50.000	-80.200	0.000	0.000	
3	51.000	-80.200	0.000	0.000	
3	52.000	-80.200	0.000	0.000	
3	53.000	-80.200	0.000	0.000	
3	54.000	-80.200	0.000	0.000	
3	55.000	-80.200	0.000	0.000	
3	56.000	-80.200	0.000	0.000	
3	57.000	-80.200	0.000	0.000	
3	58.000	-80.200	0.000	0.000	
3	59.000	-80.200	0.000	0.000	
3	60.000	-80.200	0.000	0.000	
3	61.000	-80.200	0.000	0.000	
3	62.000	-80.200	0.000	0.000	
3	63.000	-80.200	0.000	0.000	
3	64.000	-80.200	0.000	0.000	
3	65.000	-80.200	0.000	0.000	
3	66.000	-80.200	0.000	0.000	
3	67.000	-80.200	0.000	0.000	
3	68.000	-80.200	0.000	0.000	
3	69.000	-80.200	0.000	0.000	
3	70.000	-80.200	0.000	0.000	
3	71.000	-80.200	0.000	0.000	
3	72.000	-80.200	0.000	0.000	
3	73.000	-80.200	0.000	0.000	
3	74.000	-80.200	0.000	0.000	
3	75.000	-80.200	0.000	0.000	
3	76.000	-80.200	0.000	0.000	
3	77.000	-80.200	0.000	0.000	
3	78.000	-80.200	0.000	0.000	
3	79.000	-80.200	0.000	0.000	
3	80.000	-80.200	0.000	0.000	
3	81.000	-80.200	0.000	0.000	
3	82.000	-80.200	0.000	0.000	
3	83.000	-80.200	0.000	0.000	
3	84.000	-80.200	0.000	0.000	
3	85.000	-80.200	0.000	0.000	
3	86.000	-80.200	0.000	0.000	
3	87.000	-80.200	0.000	0.000	
3	88.000	-80.200	0.000	0.000	
3	89.000	-80.200	0.000	0.000	
3	90.000	-80.200	0.000	0.000	
3	91.000	-80.200	0.000	0.000	
3	92.000	-80.200	0.000	0.000	
3	93.000	-80.200	0.000	0.000	
3	94.000	-80.200	0.000	0.000	
3	95.000	-80.200	0.000	0.000	
3	96.000	-80.200	0.000	0.000	
3	97.000	-80.200	0.000	0.000	
3	98.000	-80.200	0.000	0.000	
3	99.000	-80.200	0.000	0.000	
3	100.000	-80.200	0.000	0.000	
