6	1.000	-55.097	0.000	0.000	
6	2.000	-55.094	0.000	0.000	
6	3.000	-55.091	0.000	0.000	
6	4.000	-55.088	0.000	0.000	
6	5.000	-55.085	0.000	0.000	
6	6.000	-55.082	0.000	0.000	
6	7.000	-55.080	0.000	0.000	
6	8.000	-55.077	0.000	0.000	
6	9.000	-55.075	0.000	0.000	
6	10.000	-55.073	0.000	0.000	
6	11.000	-55.071	0.000	0.000	
6	12.000	-55.069	0.000	0.000	
6	13.000	-55.067	0.000	0.000	
6	14.000	-55.065	0.000	0.000	
6	15.000	-55.063	0.000	0.000	
6	16.000	-55.062	0.000	0.000	
6	17.000	-55.060	0.000	0.000	
6	18.000	-55.059	0.000	0.000	
6	19.000	-55.058	0.000	0.000	
6	20.000	-55.057	0.000	0.000	
6	21.000	-55.056	0.000	0.000	
6	22.000	-55.055	0.000	0.000	
6	23.000	-55.054	0.000	0.000	
6	24.000	-55.053	0.000	0.000	
6	25.000	-55.053	0.000	0.000	
6	26.000	-55.052	0.000	0.000	
6	27.000	-55.052	0.000	0.000	
6	28.000	-55.051	0.000	0.000	
6	29.000	-55.051	0.000	0.000	
6	30.000	-55.051	0.000	0.000	
6	31.000	-55.051	0.000	0.000	
6	32.000	-55.050	0.000	0.000	
6	33.000	-55.050	0.000	0.000	
6	34.000	-55.050	0.000	0.000	
6	35.000	-55.050	0.000	0.000	
6	36.000	-55.051	0.000	0.000	
6	37.000	-55.051	0.000	0.000	
6	38.000	-55.051	0.000	0.000	
6	39.000	-55.051	0.000	0.000	
6	40.000	-55.051	0.000	0.000	
6	41.000	-55.052	0.000	0.000	
6	42.000	-55.052	0.000	0.000	
6	43.000	-55.052	0.000	0.000	
6	44.000	-55.053	0.000	0.000	
6	45.000	-55.053	0.000	0.000	
6	46.000	-55.053	0.000	0.000	
6	47.000	-55.054	0.000	0.000	
6	48.000	-55.054	0.000	0.000	
6	49.000	-55.055	0.000	0.000	
6	50.000	-55.055	0.000	0.000	
6	51.000	-55.055	0.000	0.000	
6	52.000	-55.056	0.000	0.000	
6	53.000	-55.056	0.000	0.000	
6	54.000	-55.057	0.000	0.000	
6	55.000	-55.057	0.000	0.000	
6	56.000	-55.057	0.000	0.000	
6	57.000	-55.058	0.000	0.000	
6	58.000	-55.058	0.000	0.000	
6	59.000	-55.059	0.000	0.000	
6	60.000	-55.059	0.000	0.000	
6	61.000	-55.059	0.000	0.000	
6	62.000	-55.060	0.000	0.000	
6	63.000	-55.060	0.000	0.000	
6	64.000	-55.060	0.000	0.000	
6	65.000	-55.061	0.000	0.000	
6	66.000	-55.061	0.000	0.000	
6	67.000	-55.061	0.000	0.000	
6	68.000	-55.061	0.000	0.000	
6	69.000	-55.062	0.000	0.000	
6	70.000	-55.062	0.000	0.000	
6	71.000	-55.062	0.000	0.000	
6	72.000	-55.062	0.000	0.000	
6	73.000	-55.063	0.000	0.000	
6	74.000	-55.063	0.000	0.000	
6	75.000	-55.063	0.000	0.000	
6	76.000	-55.063	0.000	0.000	
6	77.000	-55.063	0.000	0.000	
6	78.000	-55.063	0.000	0.000	
